STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,percentage_demographic_in_boston_census_group_id,percentage_demographic_in_boston_census_group_%white,percentage_demographic_in_boston_census_group_%black,percentage_demographic_in_boston_census_group_Estimate!!Total,percentage_demographic_in_boston_census_group_Estimate!!Total!!White alone,percentage_demographic_in_boston_census_group_Estimate!!Total!!Black or African American alone,stopped_in_census,stopped_black_in_census,stopped_white_in_census,crime_in_census
"25","017","315401","2",1500000US250173154012,"250173154012","2",BG,"2479932","23250",,,,,,,0,0,0,0
"25","017","318300","4",1500000US250173183004,"250173183004","4",BG,"8734574","129076",,,,,,,0,0,0,0
"25","017","364102","4",1500000US250173641024,"250173641024","4",BG,"5800726","130996",,,,,,,0,0,0,0
"25","017","385202","4",1500000US250173852024,"250173852024","4",BG,"2113390","11008",,,,,,,0,0,0,0
"25","017","338300","2",1500000US250173383002,"250173383002","2",BG,"614251","92560",,,,,,,0,0,0,0
"25","017","339801","2",1500000US250173398012,"250173398012","2",BG,"107854","0",,,,,,,0,0,0,0
"25","017","353900","2",1500000US250173539002,"250173539002","2",BG,"112140","67863",,,,,,,0,0,0,0
"25","017","342102","2",1500000US250173421022,"250173421022","2",BG,"109122","0",,,,,,,0,0,0,0
"25","017","350600","1",1500000US250173506001,"250173506001","1",BG,"200165","0",,,,,,,0,0,0,0
"25","017","352101","1",1500000US250173521011,"250173521011","1",BG,"175057","0",,,,,,,0,0,0,0
"25","017","350200","5",1500000US250173502005,"250173502005","5",BG,"86735","0",,,,,,,0,0,0,0
"25","017","353800","2",1500000US250173538002,"250173538002","2",BG,"69736","0",,,,,,,0,0,0,0
"25","017","354300","2",1500000US250173543002,"250173543002","2",BG,"230857","0",,,,,,,0,0,0,0
"25","017","356702","7",1500000US250173567027,"250173567027","7",BG,"295786","0",,,,,,,0,0,0,0
"25","017","351403","3",1500000US250173514033,"250173514033","3",BG,"45751","0",,,,,,,0,0,0,0
"25","017","350104","3",1500000US250173501043,"250173501043","3",BG,"298983","1616",,,,,,,0,0,0,0
"25","017","373800","2",1500000US250173738002,"250173738002","2",BG,"883844","5145",,,,,,,0,0,0,0
"25","017","383501","3",1500000US250173835013,"250173835013","3",BG,"551810","7843",,,,,,,0,0,0,0
"25","017","353102","3",1500000US250173531023,"250173531023","3",BG,"71976","0",,,,,,,0,0,0,0
"25","017","332200","4",1500000US250173322004,"250173322004","4",BG,"2071056","1561",,,,,,,0,0,0,0
"25","017","335200","5",1500000US250173352005,"250173352005","5",BG,"733432","0",,,,,,,0,0,0,0
"25","017","341101","3",1500000US250173411013,"250173411013","3",BG,"717373","3312",,,,,,,0,0,0,0
"25","017","367100","3",1500000US250173671003,"250173671003","3",BG,"1658777","17610",,,,,,,0,0,0,0
"25","017","382602","3",1500000US250173826023,"250173826023","3",BG,"1065023","666",,,,,,,0,0,0,0
"25","005","652700","2",1500000US250056527002,"250056527002","2",BG,"208929","63885",,,,,,,0,0,0,0
"25","005","631300","2",1500000US250056313002,"250056313002","2",BG,"2426095","37809",,,,,,,0,0,0,0
"25","005","611202","1",1500000US250056112021,"250056112021","1",BG,"7477109","38722",,,,,,,0,0,0,0
"25","005","653301","2",1500000US250056533012,"250056533012","2",BG,"740757","300904",,,,,,,0,0,0,0
"25","005","610100","1",1500000US250056101001,"250056101001","1",BG,"2220139","1889",,,,,,,0,0,0,0
"25","005","631700","1",1500000US250056317001,"250056317001","1",BG,"4129210","75584",,,,,,,0,0,0,0
"25","005","640901","4",1500000US250056409014,"250056409014","4",BG,"194301","0",,,,,,,0,0,0,0
"25","005","642300","1",1500000US250056423001,"250056423001","1",BG,"530570","0",,,,,,,0,0,0,0
"25","005","653203","4",1500000US250056532034,"250056532034","4",BG,"1193531","0",,,,,,,0,0,0,0
"25","013","813304","3",1500000US250138133043,"250138133043","3",BG,"1307666","0",,,,,,,0,0,0,0
"25","013","800900","3",1500000US250138009003,"250138009003","3",BG,"414082","0",,,,,,,0,0,0,0
"25","013","800400","4",1500000US250138004004,"250138004004","4",BG,"693848","31732",,,,,,,0,0,0,0
"25","025","071201","1",1500000US250250712011,"250250712011","1",BG,"293943","0",1500000US250250712011,0.66793893129771,0.0820610687022901,"2096","1400","172",12,5,7,419
"25","025","180500","2",1500000US250251805002,"250251805002","2",BG,"201805","1055353",1500000US250251805002,0.98671096345515,0.0132890365448505,"602","594","8",0,0,0,0
"25","025","060501","4",1500000US250250605014,"250250605014","4",BG,"110154","0",1500000US250250605014,0.954365079365079,0,"504","481","0",0,0,0,30
"25","025","170601","2",1500000US250251706012,"250251706012","2",BG,"441838","85941",1500000US250251706012,0.836459114778695,0,"1333","1115","0",0,0,0,0
"25","025","170501","2",1500000US250251705012,"250251705012","2",BG,"357784","188923",1500000US250251705012,0.684248039914469,0.0270848182466144,"1403","960","38",0,0,0,0
"25","025","050901","3",1500000US250250509013,"250250509013","3",BG,"325505","194139",1500000US250250509013,0.527257933279089,0,"1229","648","0",0,0,0,74
"25","025","180101","2",1500000US250251801012,"250251801012","2",BG,"241123","536677",1500000US250251801012,0.938322938322938,0,"1443","1354","0",0,0,0,0
"25","025","170502","1",1500000US250251705021,"250251705021","1",BG,"228782","228806",1500000US250251705021,0.953896816684962,0,"911","869","0",0,0,0,0
"25","025","091300","2",1500000US250250913002,"250250913002","2",BG,"157287","0",1500000US250250913002,0.117824773413897,0.661631419939577,"1324","156","876",7,6,1,114
"25","025","081300","2",1500000US250250813002,"250250813002","2",BG,"260180","0",1500000US250250813002,0.162421912542047,0.67275348390197,"2081","338","1400",5,5,0,548
"25","025","091400","1",1500000US250250914001,"250250914001","1",BG,"176287","0",1500000US250250914001,0.143777887952405,0.46504709965295,"2017","290","938",20,18,2,419
"25","025","060301","3",1500000US250250603013,"250250603013","3",BG,"127126","0",1500000US250250603013,0.976572958500669,0.00468540829986613,"1494","1459","7",1,0,1,75
"25","025","110103","2",1500000US250251101032,"250251101032","2",BG,"89730","0",1500000US250251101032,0.608870967741935,0.364247311827957,"744","453","271",4,3,1,83
"25","001","010100","4",1500000US250010101004,"250010101004","4",BG,"641684","162664",,,,,,,0,0,0,0
"25","001","012800","1",1500000US250010128001,"250010128001","1",BG,"1680867","945101",,,,,,,0,0,0,0
"25","001","011802","1",1500000US250010118021,"250010118021","1",BG,"1755695","148751",,,,,,,0,0,0,0
"25","001","011300","3",1500000US250010113003,"250010113003","3",BG,"3416915","511498",,,,,,,0,0,0,0
"25","015","820801","3",1500000US250158208013,"250158208013","3",BG,"1805140","53153",,,,,,,0,0,0,0
"25","015","822500","1",1500000US250158225001,"250158225001","1",BG,"16371553","1567472",,,,,,,0,0,0,0
"25","015","822603","1",1500000US250158226031,"250158226031","1",BG,"70391693","478376",,,,,,,0,0,0,0
"25","025","070101","5",1500000US250250701015,"250250701015","5",BG,"16574","0",1500000US250250701015,0.569444444444444,0,"216","123","0",0,0,0,152
"25","025","070101","6",1500000US250250701016,"250250701016","6",BG,"13519","0",1500000US250250701016,0.739770867430442,0,"611","452","0",0,0,0,302
"25","025","070101","8",1500000US250250701018,"250250701018","8",BG,"304930","0",1500000US250250701018,0.85952380952381,0.0476190476190476,"420","361","20",5,3,2,598
"25","023","530802","3",1500000US250235308023,"250235308023","3",BG,"1033221","2218707",,,,,,,0,0,0,0
"25","023","502102","2",1500000US250235021022,"250235021022","2",BG,"5522002","0",,,,,,,0,0,0,0
"25","023","509101","4",1500000US250235091014,"250235091014","4",BG,"1797289","0",,,,,,,0,0,0,0
"25","023","511301","1",1500000US250235113011,"250235113011","1",BG,"525684","5487",,,,,,,0,0,0,0
"25","023","510400","3",1500000US250235104003,"250235104003","3",BG,"171920","0",,,,,,,0,0,0,0
"25","023","510502","4",1500000US250235105024,"250235105024","4",BG,"1201832","31814",,,,,,,0,0,0,0
"25","023","521101","4",1500000US250235211014,"250235211014","4",BG,"1920796","0",,,,,,,0,0,0,0
"25","023","511302","3",1500000US250235113023,"250235113023","3",BG,"891844","0",,,,,,,0,0,0,0
"25","023","530802","4",1500000US250235308024,"250235308024","4",BG,"2016694","7797241",,,,,,,0,0,0,0
"25","025","010104","2",1500000US250250101042,"250250101042","2",BG,"82851","1436",1500000US250250101042,0.695103289977047,0.0328997704667177,"2614","1817","86",0,0,0,10
"25","025","010204","2",1500000US250250102042,"250250102042","2",BG,"68847","0",1500000US250250102042,0.642163661581137,0.0305131761442441,"1442","926","44",0,0,0,53
"25","025","080801","1",1500000US250250808011,"250250808011","1",BG,"196281","0",1500000US250250808011,0.568786982248521,0.144600591715976,"2704","1538","391",28,26,2,184
"25","025","010404","2",1500000US250250104042,"250250104042","2",BG,"34912","0",1500000US250250104042,0.639306358381503,0.0312138728323699,"1730","1106","54",0,0,0,19
"25","025","010701","2",1500000US250250107012,"250250107012","2",BG,"47170","0",1500000US250250107012,0.869220607661823,0.059445178335535,"757","658","45",0,0,0,105
"25","025","010801","3",1500000US250250108013,"250250108013","3",BG,"54030","0",1500000US250250108013,0.944275582573455,0,"987","932","0",2,1,1,48
"25","025","010801","2",1500000US250250108012,"250250108012","2",BG,"45123","0",1500000US250250108012,0.971103327495622,0.0113835376532399,"1142","1109","13",13,5,8,93
"25","005","617101","5",1500000US250056171015,"250056171015","5",BG,"897775","0",,,,,,,0,0,0,0
"25","015","820500","4",1500000US250158205004,"250158205004","4",BG,"553422","0",,,,,,,0,0,0,0
"25","015","822700","1",1500000US250158227001,"250158227001","1",BG,"54709405","596478",,,,,,,0,0,0,0
"25","015","822401","2",1500000US250158224012,"250158224012","2",BG,"3801286","0",,,,,,,0,0,0,0
"25","015","821400","3",1500000US250158214003,"250158214003","3",BG,"18323506","982706",,,,,,,0,0,0,0
"25","015","821602","2",1500000US250158216022,"250158216022","2",BG,"1029099","0",,,,,,,0,0,0,0
"25","015","821700","2",1500000US250158217002,"250158217002","2",BG,"567884","0",,,,,,,0,0,0,0
"25","015","822000","1",1500000US250158220001,"250158220001","1",BG,"447608","56456",,,,,,,0,0,0,0
"25","015","821000","3",1500000US250158210003,"250158210003","3",BG,"1254888","4161",,,,,,,0,0,0,0
"25","005","631100","1",1500000US250056311001,"250056311001","1",BG,"1505183","28716",,,,,,,0,0,0,0
"25","005","611201","1",1500000US250056112011,"250056112011","1",BG,"2126384","285894",,,,,,,0,0,0,0
"25","005","644101","2",1500000US250056441012,"250056441012","2",BG,"1164080","818035",,,,,,,0,0,0,0
"25","005","653301","5",1500000US250056533015,"250056533015","5",BG,"1219515","3704",,,,,,,0,0,0,0
"25","005","613700","2",1500000US250056137002,"250056137002","2",BG,"875586","15845",,,,,,,0,0,0,0
"25","005","650300","4",1500000US250056503004,"250056503004","4",BG,"195093","0",,,,,,,0,0,0,0
"25","005","652400","1",1500000US250056524001,"250056524001","1",BG,"179323","0",,,,,,,0,0,0,0
"25","005","641300","3",1500000US250056413003,"250056413003","3",BG,"85071","0",,,,,,,0,0,0,0
"25","005","640100","2",1500000US250056401002,"250056401002","2",BG,"214258","0",,,,,,,0,0,0,0
"25","005","640901","2",1500000US250056409012,"250056409012","2",BG,"164311","0",,,,,,,0,0,0,0
"25","005","641000","1",1500000US250056410001,"250056410001","1",BG,"404645","289552",,,,,,,0,0,0,0
"25","005","640200","3",1500000US250056402003,"250056402003","3",BG,"170804","0",,,,,,,0,0,0,0
"25","005","641900","1",1500000US250056419001,"250056419001","1",BG,"137724","0",,,,,,,0,0,0,0
"25","005","641300","1",1500000US250056413001,"250056413001","1",BG,"180334","0",,,,,,,0,0,0,0
"25","005","640901","3",1500000US250056409013,"250056409013","3",BG,"119558","0",,,,,,,0,0,0,0
"25","005","631200","2",1500000US250056312002,"250056312002","2",BG,"2821127","1062401",,,,,,,0,0,0,0
"25","005","644200","2",1500000US250056442002,"250056442002","2",BG,"636363","148441",,,,,,,0,0,0,0
"25","005","644102","2",1500000US250056441022,"250056441022","2",BG,"2678218","1481983",,,,,,,0,0,0,0
"25","005","650600","2",1500000US250056506002,"250056506002","2",BG,"86428","0",,,,,,,0,0,0,0
"25","005","650800","2",1500000US250056508002,"250056508002","2",BG,"132065","0",,,,,,,0,0,0,0
"25","005","651900","1",1500000US250056519001,"250056519001","1",BG,"815691","907904",,,,,,,0,0,0,0
"25","005","650500","1",1500000US250056505001,"250056505001","1",BG,"131776","0",,,,,,,0,0,0,0
"25","005","651600","3",1500000US250056516003,"250056516003","3",BG,"152076","0",,,,,,,0,0,0,0
"25","005","631800","2",1500000US250056318002,"250056318002","2",BG,"2166079","25895",,,,,,,0,0,0,0
"25","005","654100","2",1500000US250056541002,"250056541002","2",BG,"1985201","18633",,,,,,,0,0,0,0
"25","005","615100","4",1500000US250056151004,"250056151004","4",BG,"9780481","16685",,,,,,,0,0,0,0
"25","005","641700","3",1500000US250056417003,"250056417003","3",BG,"462185","0",,,,,,,0,0,0,0
"25","005","651600","2",1500000US250056516002,"250056516002","2",BG,"175511","0",,,,,,,0,0,0,0
"25","005","652200","3",1500000US250056522003,"250056522003","3",BG,"397633","0",,,,,,,0,0,0,0
"25","005","650900","1",1500000US250056509001,"250056509001","1",BG,"278355","0",,,,,,,0,0,0,0
"25","005","650600","3",1500000US250056506003,"250056506003","3",BG,"95358","0",,,,,,,0,0,0,0
"25","005","652200","2",1500000US250056522002,"250056522002","2",BG,"296656","0",,,,,,,0,0,0,0
"25","005","640500","2",1500000US250056405002,"250056405002","2",BG,"121600","0",,,,,,,0,0,0,0
"25","005","646101","1",1500000US250056461011,"250056461011","1",BG,"8905073","698419",,,,,,,0,0,0,0
"25","005","612100","3",1500000US250056121003,"250056121003","3",BG,"6665693","7238",,,,,,,0,0,0,0
"25","005","617101","2",1500000US250056171012,"250056171012","2",BG,"12641497","11929",,,,,,,0,0,0,0
"25","005","642200","2",1500000US250056422002,"250056422002","2",BG,"307872","0",,,,,,,0,0,0,0
"25","005","640800","1",1500000US250056408001,"250056408001","1",BG,"362685","0",,,,,,,0,0,0,0
"25","027","749200","1",1500000US250277492001,"250277492001","1",BG,"4185627","32632",,,,,,,0,0,0,0
"25","027","758102","4",1500000US250277581024,"250277581024","4",BG,"5615652","706130",,,,,,,0,0,0,0
"25","027","730700","3",1500000US250277307003,"250277307003","3",BG,"1081595","0",,,,,,,0,0,0,0
"25","027","730902","3",1500000US250277309023,"250277309023","3",BG,"618988","0",,,,,,,0,0,0,0
"25","027","730901","1",1500000US250277309011,"250277309011","1",BG,"317816","0",,,,,,,0,0,0,0
"25","027","731202","1",1500000US250277312021,"250277312021","1",BG,"99199","0",,,,,,,0,0,0,0
"25","027","732700","2",1500000US250277327002,"250277327002","2",BG,"268382","0",,,,,,,0,0,0,0
"25","027","733000","1",1500000US250277330001,"250277330001","1",BG,"546438","0",,,,,,,0,0,0,0
"25","027","710500","3",1500000US250277105003,"250277105003","3",BG,"400004","0",,,,,,,0,0,0,0
"25","027","709701","5",1500000US250277097015,"250277097015","5",BG,"812991","34803",,,,,,,0,0,0,0
"25","027","710700","1",1500000US250277107001,"250277107001","1",BG,"251559","0",,,,,,,0,0,0,0
"25","027","732203","3",1500000US250277322033,"250277322033","3",BG,"511308","0",,,,,,,0,0,0,0
"25","027","709701","1",1500000US250277097011,"250277097011","1",BG,"398830","0",,,,,,,0,0,0,0
"25","027","730100","5",1500000US250277301005,"250277301005","5",BG,"2351701","3744",,,,,,,0,0,0,0
"25","027","716200","1",1500000US250277162001,"250277162001","1",BG,"893694","14606",,,,,,,0,0,0,0
"25","027","739500","2",1500000US250277395002,"250277395002","2",BG,"1023646","1700",,,,,,,0,0,0,0
"25","027","701100","6",1500000US250277011006,"250277011006","6",BG,"635425","0",,,,,,,0,0,0,0
"25","027","740200","1",1500000US250277402001,"250277402001","1",BG,"1056601","25286",,,,,,,0,0,0,0
"25","027","739300","1",1500000US250277393001,"250277393001","1",BG,"1092600","0",,,,,,,0,0,0,0
"25","027","738100","1",1500000US250277381001,"250277381001","1",BG,"2692697","152872",,,,,,,0,0,0,0
"25","027","757200","1",1500000US250277572001,"250277572001","1",BG,"235543","10765",,,,,,,0,0,0,0
"25","027","716300","1",1500000US250277163001,"250277163001","1",BG,"466850","0",,,,,,,0,0,0,0
"25","027","709702","1",1500000US250277097021,"250277097021","1",BG,"914625","0",,,,,,,0,0,0,0
"25","027","749100","2",1500000US250277491002,"250277491002","2",BG,"13371217","535395",,,,,,,0,0,0,0
"25","027","731002","4",1500000US250277310024,"250277310024","4",BG,"291037","0",,,,,,,0,0,0,0
"25","027","730700","2",1500000US250277307002,"250277307002","2",BG,"644103","36000",,,,,,,0,0,0,0
"25","027","730600","1",1500000US250277306001,"250277306001","1",BG,"1862006","536",,,,,,,0,0,0,0
"25","027","731400","2",1500000US250277314002,"250277314002","2",BG,"107381","0",,,,,,,0,0,0,0
"25","027","731102","2",1500000US250277311022,"250277311022","2",BG,"390313","0",,,,,,,0,0,0,0
"25","027","731800","1",1500000US250277318001,"250277318001","1",BG,"179091","0",,,,,,,0,0,0,0
"25","027","732500","2",1500000US250277325002,"250277325002","2",BG,"194996","0",,,,,,,0,0,0,0
"25","027","739400","1",1500000US250277394001,"250277394001","1",BG,"2949827","5782",,,,,,,0,0,0,0
"25","027","740101","1",1500000US250277401011,"250277401011","1",BG,"1861336","2439",,,,,,,0,0,0,0
"25","027","709201","4",1500000US250277092014,"250277092014","4",BG,"4368841","133060",,,,,,,0,0,0,0
"25","027","707200","1",1500000US250277072001,"250277072001","1",BG,"885538","0",,,,,,,0,0,0,0
"25","027","732500","1",1500000US250277325001,"250277325001","1",BG,"602169","0",,,,,,,0,0,0,0
"25","027","731102","3",1500000US250277311023,"250277311023","3",BG,"226345","0",,,,,,,0,0,0,0
"25","027","740200","3",1500000US250277402003,"250277402003","3",BG,"1564297","455",,,,,,,0,0,0,0
"25","027","759100","2",1500000US250277591002,"250277591002","2",BG,"21383454","1017127",,,,,,,0,0,0,0
"25","027","726200","5",1500000US250277262005,"250277262005","5",BG,"990943","0",,,,,,,0,0,0,0
"25","027","755100","2",1500000US250277551002,"250277551002","2",BG,"1087311","17322",,,,,,,0,0,0,0
"25","027","709501","1",1500000US250277095011,"250277095011","1",BG,"5484838","0",,,,,,,0,0,0,0
"25","027","757400","2",1500000US250277574002,"250277574002","2",BG,"576142","0",,,,,,,0,0,0,0
"25","027","726200","4",1500000US250277262004,"250277262004","4",BG,"953210","0",,,,,,,0,0,0,0
"25","027","713100","2",1500000US250277131002,"250277131002","2",BG,"3435267","39217",,,,,,,0,0,0,0
"25","027","739200","4",1500000US250277392004,"250277392004","4",BG,"1710304","253524",,,,,,,0,0,0,0
"25","027","747101","2",1500000US250277471012,"250277471012","2",BG,"827098","2930",,,,,,,0,0,0,0
"25","007","200200","5",1500000US250072002005,"250072002005","5",BG,"1244379","327440",,,,,,,0,0,0,0
"25","007","200200","3",1500000US250072002003,"250072002003","3",BG,"13744182","5576822",,,,,,,0,0,0,0
"25","027","744300","2",1500000US250277443002,"250277443002","2",BG,"342544","961",,,,,,,0,0,0,0
"25","027","703100","1",1500000US250277031001,"250277031001","1",BG,"892235","60806",,,,,,,0,0,0,0
"25","027","703100","3",1500000US250277031003,"250277031003","3",BG,"9118673","218190",,,,,,,0,0,0,0
"25","009","251400","3",1500000US250092514003,"250092514003","3",BG,"223402","106574",,,,,,,0,0,0,0
"25","009","204102","1",1500000US250092041021,"250092041021","1",BG,"1281755","63089",,,,,,,0,0,0,0
"25","009","204600","1",1500000US250092046001,"250092046001","1",BG,"1460310","208407",,,,,,,0,0,0,0
"25","021","416300","3",1500000US250214163003,"250214163003","3",BG,"278024","0",,,,,,,0,0,0,0
